file,key,type,attr
src\features\purchase\pages\SuppliersPage.tsx,"flex items-center gap-3 text-sm text-gray-700 dark:text-gray-300",StringLiteral,
src\features\purchase\pages\SuppliersPage.tsx,"w-4 h-4 text-emerald-600 dark:text-emerald-400 flex-shrink-0",JSXAttribute,className
src\features\purchase\pages\SuppliersPage.tsx,"w-4 h-4 text-emerald-600 dark:text-emerald-400 flex-shrink-0",StringLiteral,
src\features\purchase\pages\SuppliersPage.tsx,"w-4 h-4 text-emerald-600 dark:text-emerald-400 flex-shrink-0",JSXAttribute,className
src\features\purchase\pages\SuppliersPage.tsx,"w-4 h-4 text-emerald-600 dark:text-emerald-400 flex-shrink-0",StringLiteral,
src\features\purchase\pages\SuppliersPage.tsx,"w-4 h-4 text-emerald-600 dark:text-emerald-400 flex-shrink-0",JSXAttribute,className
src\features\purchase\pages\SuppliersPage.tsx,"w-4 h-4 text-emerald-600 dark:text-emerald-400 flex-shrink-0",StringLiteral,
src\features\purchase\pages\SuppliersPage.tsx,"hover:underline",JSXAttribute,className
src\features\purchase\pages\SuppliersPage.tsx,"hover:underline",StringLiteral,
src\features\purchase\pages\SuppliersPage.tsx,"hover:underline",JSXAttribute,className
src\features\purchase\pages\SuppliersPage.tsx,"hover:underline",StringLiteral,
src\features\purchase\pages\SuppliersPage.tsx,"flex items-start gap-3 text-sm text-gray-700 dark:text-gray-300",JSXAttribute,className
src\features\purchase\pages\SuppliersPage.tsx,"flex items-start gap-3 text-sm text-gray-700 dark:text-gray-300",StringLiteral,
src\features\purchase\pages\SuppliersPage.tsx,"w-4 h-4 text-emerald-600 dark:text-emerald-400 flex-shrink-0 mt-0.5",JSXAttribute,className
src\features\purchase\pages\SuppliersPage.tsx,"w-4 h-4 text-emerald-600 dark:text-emerald-400 flex-shrink-0 mt-0.5",StringLiteral,
src\features\purchase\pages\SuppliersPage.tsx,"Đánh giá mức độ tin cậy:",JSXText,
src\features\purchase\pages\SuppliersPage.tsx,"inline-flex items-center gap-1 font-bold text-amber-500",JSXAttribute,className
src\features\purchase\pages\SuppliersPage.tsx,"inline-flex items-center gap-1 font-bold text-amber-500",StringLiteral,
src\features\purchase\pages\SuppliersPage.tsx,"w-4 h-4 fill-amber-500",JSXAttribute,className
src\features\purchase\pages\SuppliersPage.tsx,"w-4 h-4 fill-amber-500",StringLiteral,
src\features\purchase\pages\SuppliersPage.tsx,"/ 5.0",JSXText,
src\features\purchase\pages\SuppliersPage.tsx,"Thời gian giao hàng dự kiến:",JSXText,
src\features\purchase\pages\SuppliersPage.tsx,"ngày",JSXText,
src\features\purchase\pages\SuppliersPage.tsx,"Điều khoản thanh toán:",JSXText,
src\features\purchase\pages\SuppliersPage.tsx,"Đơn mua hàng đang xử lý:",JSXText,
src\features\purchase\pages\SuppliersPage.tsx,"POs",JSXText,
src\features\purchase\pages\SuppliersPage.tsx,"Thỏa thuận mua hàng & Ghi chú",JSXText,
src\features\purchase\pages\SuppliersPage.tsx,"Đang chuyển hướng sang trang tạo đơn mua PO...",StringLiteral,
src\features\purchase\pages\SuppliersPage.tsx,"Tạo đơn đặt hàng mua (PO)",JSXText,
src\features\purchase\pages\SuppliersPage.tsx,"Đã khôi phục trạng thái hoạt động thành công!",StringLiteral,
src\features\purchase\pages\SuppliersPage.tsx,"Khôi phục hoạt động",JSXText,
src\features\purchase\pages\SuppliersPage.tsx,"Thêm Nhà Cung Cấp",StringLiteral,
src\features\purchase\pages\SuppliersPage.tsx,"Cập Nhật Nhà Cung Cấp",StringLiteral,
src\features\purchase\pages\SuppliersPage.tsx,"Mã nhà cung cấp *",JSXText,
src\features\purchase\pages\SuppliersPage.tsx,"Tên công ty / Đối tác *",JSXText,
src\features\purchase\pages\SuppliersPage.tsx,"Danh mục hàng hóa",JSXText,
src\features\purchase\pages\SuppliersPage.tsx,"Hàng hóa chung (General)",JSXText,
src\features\purchase\pages\SuppliersPage.tsx,"ELECTRONICS",JSXAttribute,value
src\features\purchase\pages\SuppliersPage.tsx,"ELECTRONICS",StringLiteral,
src\features\purchase\store\purchaseStore.ts,"ELECTRONICS",StringLiteral,
src\features\purchase\store\purchaseStore.ts,"ELECTRONICS",StringLiteral,
src\features\purchase\pages\SuppliersPage.tsx,"Thiết bị điện tử (Electronics)",JSXText,
src\features\purchase\pages\SuppliersPage.tsx,"APPAREL",JSXAttribute,value
src\features\purchase\pages\SuppliersPage.tsx,"APPAREL",StringLiteral,
src\features\purchase\store\purchaseStore.ts,"APPAREL",StringLiteral,
src\features\purchase\store\purchaseStore.ts,"APPAREL",StringLiteral,
src\features\purchase\pages\SuppliersPage.tsx,"Thời trang (Apparel)",JSXText,
src\features\purchase\pages\SuppliersPage.tsx,"FOOD_BEVERAGE",JSXAttribute,value
src\features\purchase\pages\SuppliersPage.tsx,"FOOD_BEVERAGE",StringLiteral,
src\features\purchase\store\purchaseStore.ts,"FOOD_BEVERAGE",StringLiteral,
src\features\purchase\pages\SuppliersPage.tsx,"Thực phẩm & Đồ uống",JSXText,
src\features\purchase\pages\SuppliersPage.tsx,"HARDWARE",JSXAttribute,value
src\features\purchase\pages\SuppliersPage.tsx,"HARDWARE",StringLiteral,
src\features\purchase\store\purchaseStore.ts,"HARDWARE",StringLiteral,
src\features\purchase\store\purchaseStore.ts,"HARDWARE",StringLiteral,
src\features\purchase\pages\SuppliersPage.tsx,"Công cụ & Phần cứng",JSXText,
src\features\purchase\pages\SuppliersPage.tsx,"Bao bì & Đóng gói",JSXText,
src\features\purchase\pages\SuppliersPage.tsx,"Đang giao dịch (Active)",JSXText,
src\features\purchase\pages\SuppliersPage.tsx,"Tạm ngưng (On Hold)",JSXText,
src\features\purchase\pages\SuppliersPage.tsx,"Ngừng giao dịch (Inactive)",JSXText,
src\features\purchase\pages\SuppliersPage.tsx,"col-span-1 sm:col-span-2",JSXAttribute,className
src\features\purchase\pages\SuppliersPage.tsx,"col-span-1 sm:col-span-2",StringLiteral,
src\features\purchase\pages\SuppliersPage.tsx,"Người đại diện (Contact Person)",JSXText,
src\features\purchase\pages\SuppliersPage.tsx,"col-span-1",JSXAttribute,className
src\features\purchase\pages\SuppliersPage.tsx,"col-span-1",StringLiteral,
src\features\purchase\pages\SuppliersPage.tsx,"Email",JSXText,
src\features\settings\pages\AccountSettingsPage.tsx,"Email",JSXText,
src\features\purchase\pages\SuppliersPage.tsx,"Địa chỉ kho / trụ sở",JSXText,
src\features\purchase\pages\SuppliersPage.tsx,"Thời gian giao hàng dự kiến (Ngày)",JSXText,
src\features\purchase\pages\SuppliersPage.tsx,"Điều khoản thanh toán",JSXText,
src\features\purchase\pages\SuppliersPage.tsx,"VD: Net 30, Due on Receipt...",JSXAttribute,placeholder
src\features\purchase\pages\SuppliersPage.tsx,"VD: Net 30, Due on Receipt...",StringLiteral,
src\features\purchase\pages\SuppliersPage.tsx,"Ghi chú (Tùy chọn)",JSXText,
src\features\purchase\pages\SuppliersPage.tsx,"Lưu thông tin",StringLiteral,
src\features\purchase\pages\SuppliersPage.tsx,"Xác nhận xóa nhà cung cấp",JSXAttribute,title
src\features\purchase\pages\SuppliersPage.tsx,"Xác nhận xóa nhà cung cấp",StringLiteral,
src\features\purchase\pages\SuppliersPage.tsx,"Bạn có chắc chắn muốn xóa nhà cung cấp",JSXText,
src\features\purchase\pages\SuppliersPage.tsx,"khỏi hệ thống?",JSXText,
src\features\system\pages\NotificationsPage.tsx,"khỏi hệ thống?",JSXText,
src\features\purchase\store\purchaseStore.ts,"SUP-2024-001",StringLiteral,
src\features\purchase\store\purchaseStore.ts,"Global Tech Distribution",StringLiteral,
src\features\purchase\store\purchaseStore.ts,"Global Tech Distribution",StringLiteral,
src\features\purchase\store\purchaseStore.ts,"Global Tech Distribution",StringLiteral,
src\features\purchase\store\purchaseStore.ts,"+1 (555) 234-5678",StringLiteral,
src\features\purchase\store\purchaseStore.ts,"orders@globaltech.dist",StringLiteral,
src\features\purchase\store\purchaseStore.ts,"102 Silicon Parkway, San Jose, CA",StringLiteral,
src\features\purchase\store\purchaseStore.ts,"Primary distributor for POS hardware and barcode scanners.",StringLiteral,
src\features\purchase\store\purchaseStore.ts,"SUP-2024-002",StringLiteral,
src\features\purchase\store\purchaseStore.ts,"Elena Rostova",StringLiteral,
src\features\purchase\store\purchaseStore.ts,"+1 (555) 987-6543",StringLiteral,
src\features\purchase\store\purchaseStore.ts,"sales@apexpack.co",StringLiteral,
src\features\purchase\store\purchaseStore.ts,"44 Industrial Blvd, Chicago, IL",StringLiteral,
src\features\purchase\store\purchaseStore.ts,"Net 60",StringLiteral,
src\features\sales\store\salesStore.ts,"Net 60",StringLiteral,
src\features\sales\store\salesStore.ts,"Net 60",StringLiteral,
src\features\purchase\store\purchaseStore.ts,"Custom eco-friendly shopping bags and shipping boxes.",StringLiteral,
src\features\purchase\store\purchaseStore.ts,"SUP-2024-003",StringLiteral,
src\features\purchase\store\purchaseStore.ts,"Sven Lindqvist",StringLiteral,
src\features\purchase\store\purchaseStore.ts,"+46 8 123 4567",StringLiteral,
src\features\purchase\store\purchaseStore.ts,"export@nordicmills.se",StringLiteral,
src\features\purchase\store\purchaseStore.ts,"Fabric Way 12, Gothenburg, Sweden",StringLiteral,
src\features\purchase\store\purchaseStore.ts,"50% Adv / 50% Delivery",StringLiteral,
src\features\purchase\store\purchaseStore.ts,"High quality cotton garments.",StringLiteral,
src\features\purchase\store\purchaseStore.ts,"SUP-2024-004",StringLiteral,
src\features\purchase\store\purchaseStore.ts,"Tom Briggs",StringLiteral,
src\features\purchase\store\purchaseStore.ts,"+1 (555) 443-1122",StringLiteral,
src\features\purchase\store\purchaseStore.ts,"billing@omegahardware.net",StringLiteral,
src\features\purchase\store\purchaseStore.ts,"99 Warehouse Ave, Dallas, TX",StringLiteral,
src\features\purchase\store\purchaseStore.ts,"Due on Receipt",StringLiteral,
src\features\sales\store\salesStore.ts,"Due on Receipt",StringLiteral,
src\features\sales\store\salesStore.ts,"Due on Receipt",StringLiteral,
src\features\purchase\store\purchaseStore.ts,"Placed on hold due to quality issues in batch #8912.",StringLiteral,
src\features\purchase\store\purchaseStore.ts,"PO-2024-801",StringLiteral,
src\features\purchase\store\purchaseStore.ts,"PO-2024-801",StringLiteral,
src\features\purchase\store\purchaseStore.ts,"Includes 25 Barcode Scanners and 20 Receipt Printers. 50% advance wired.",StringLiteral,
src\features\purchase\store\purchaseStore.ts,"PO-2024-802",StringLiteral,
src\features\purchase\store\purchaseStore.ts,"2024-05-12",StringLiteral,
src\features\purchase\store\purchaseStore.ts,"2024-05-25",StringLiteral,
src\features\sales\store\salesStore.ts,"2024-05-25",StringLiteral,
src\features\purchase\store\purchaseStore.ts,"Summer collection cotton basics wholesale batch.",StringLiteral,
src\features\purchase\store\purchaseStore.ts,"PO-2024-803",StringLiteral,
src\features\purchase\store\purchaseStore.ts,"Branded paper shopping bags and biodegradable boxes.",StringLiteral,
src\features\purchase\store\purchaseStore.ts,"PO-2024-804",StringLiteral,
src\features\purchase\store\purchaseStore.ts,"2024-05-08",StringLiteral,
src\features\purchase\store\purchaseStore.ts,"Fully received and inspected. Zero discrepancies.",StringLiteral,
src\features\purchase\store\purchaseStore.ts,"All barcode scanners and receipt printers inspected. Perfect condition.",StringLiteral,
src\features\purchase\store\purchaseStore.ts,"PO-2024-789",StringLiteral,
src\features\purchase\store\purchaseStore.ts,"150 paper shopping bags suffered water damage during transit. Discrepancy logged for credit note.",StringLiteral,
src\features\purchase\store\purchaseStore.ts,"GRN-2024-303",StringLiteral,
src\features\purchase\store\purchaseStore.ts,"PO-2024-770",StringLiteral,
src\features\purchase\store\purchaseStore.ts,"Cargo unboxed on receiving dock. Awaiting QA verification.",StringLiteral,
src\features\purchase\store\purchaseStore.ts,"retailhub-purchase-storage",StringLiteral,
src\features\reports\pages\CrmReportPage.tsx,"#94A3B8",StringLiteral,
src\features\reports\pages\CrmReportPage.tsx,"#FBBF24",StringLiteral,
src\features\reports\pages\CrmReportPage.tsx,"Khách VIP (Kim Cương)",StringLiteral,
src\features\reports\pages\CrmReportPage.tsx,"CUS-001",StringLiteral,
src\features\reports\pages\CrmReportPage.tsx,"Nguyễn Văn A",StringLiteral,
src\features\reports\pages\CrmReportPage.tsx,"0901xxx123",StringLiteral,
src\features\reports\pages\CrmReportPage.tsx,"Hôm nay",StringLiteral,
src\features\reports\pages\CrmReportPage.tsx,"CUS-002",StringLiteral,
src\features\reports\pages\CrmReportPage.tsx,"Trần Thị B",StringLiteral,
src\features\reports\pages\CrmReportPage.tsx,"0982xxx456",StringLiteral,
src\features\reports\pages\CrmReportPage.tsx,"CUS-003",StringLiteral,
src\features\reports\pages\CrmReportPage.tsx,"Lê Văn C",StringLiteral,
src\features\reports\pages\CrmReportPage.tsx,"0913xxx789",StringLiteral,
src\features\reports\pages\CrmReportPage.tsx,"3 ngày trước",StringLiteral,
src\features\reports\pages\CrmReportPage.tsx,"CUS-004",StringLiteral,
src\features\reports\pages\CrmReportPage.tsx,"Phạm Thị D",StringLiteral,
src\features\reports\pages\CrmReportPage.tsx,"0904xxx321",StringLiteral,
src\features\reports\pages\CrmReportPage.tsx,"1 tuần trước",StringLiteral,
src\features\reports\pages\CrmReportPage.tsx,"CUS-005",StringLiteral,
src\features\reports\pages\CrmReportPage.tsx,"Hoàng Văn E",StringLiteral,
src\features\reports\pages\CrmReportPage.tsx,"0975xxx654",StringLiteral,
src\features\reports\pages\CrmReportPage.tsx,"1 tháng trước",StringLiteral,
src\features\reports\pages\CrmReportPage.tsx,"Tổng Khách hàng",StringLiteral,
src\features\reports\pages\CrmReportPage.tsx,"7,600",StringLiteral,
src\features\reports\pages\CrmReportPage.tsx,"+8%",StringLiteral,
src\features\reports\pages\CrmReportPage.tsx,"text-indigo-600 bg-indigo-50 border-indigo-100 dark:text-indigo-400 dark:bg-indigo-900/30 dark:border-indigo-900/50",StringLiteral,
src\features\reports\pages\FinanceReportPage.tsx,"text-indigo-600 bg-indigo-50 border-indigo-100 dark:text-indigo-400 dark:bg-indigo-900/30 dark:border-indigo-900/50",StringLiteral,
src\features\reports\pages\InventoryReportPage.tsx,"text-indigo-600 bg-indigo-50 border-indigo-100 dark:text-indigo-400 dark:bg-indigo-900/30 dark:border-indigo-900/50",StringLiteral,
src\features\reports\pages\SalesReportPage.tsx,"text-indigo-600 bg-indigo-50 border-indigo-100 dark:text-indigo-400 dark:bg-indigo-900/30 dark:border-indigo-900/50",StringLiteral,
src\features\reports\pages\CrmReportPage.tsx,"Khách hàng mới (Tháng)",StringLiteral,
src\features\reports\pages\CrmReportPage.tsx,"+12%",StringLiteral,
src\features\reports\pages\CrmReportPage.tsx,"text-emerald-600 bg-emerald-50 border-emerald-100 dark:text-emerald-400 dark:bg-emerald-900/30 dark:border-emerald-900/50",StringLiteral,
src\features\reports\pages\FinanceReportPage.tsx,"text-emerald-600 bg-emerald-50 border-emerald-100 dark:text-emerald-400 dark:bg-emerald-900/30 dark:border-emerald-900/50",StringLiteral,
src\features\reports\pages\SalesReportPage.tsx,"text-emerald-600 bg-emerald-50 border-emerald-100 dark:text-emerald-400 dark:bg-emerald-900/30 dark:border-emerald-900/50",StringLiteral,
src\features\reports\pages\CrmReportPage.tsx,"Tỷ lệ quay lại (Retention)",StringLiteral,
src\features\reports\pages\CrmReportPage.tsx,"68.5%",StringLiteral,
src\features\reports\pages\CrmReportPage.tsx,"-1.2%",StringLiteral,
src\features\reports\pages\CrmReportPage.tsx,"text-rose-600 bg-rose-50 border-rose-100 dark:text-rose-400 dark:bg-rose-900/30 dark:border-rose-900/50",StringLiteral,
src\features\reports\pages\FinanceReportPage.tsx,"text-rose-600 bg-rose-50 border-rose-100 dark:text-rose-400 dark:bg-rose-900/30 dark:border-rose-900/50",StringLiteral,
src\features\reports\pages\InventoryReportPage.tsx,"text-rose-600 bg-rose-50 border-rose-100 dark:text-rose-400 dark:bg-rose-900/30 dark:border-rose-900/50",StringLiteral,
src\features\reports\pages\CrmReportPage.tsx,"font-mono text-xs font-semibold text-gray-500",JSXAttribute,className
src\features\reports\pages\CrmReportPage.tsx,"font-mono text-xs font-semibold text-gray-500",StringLiteral,
src\features\reports\pages\FinanceReportPage.tsx,"font-mono text-xs font-semibold text-gray-500",JSXAttribute,className
src\features\reports\pages\FinanceReportPage.tsx,"font-mono text-xs font-semibold text-gray-500",StringLiteral,
src\features\reports\pages\InventoryReportPage.tsx,"font-mono text-xs font-semibold text-gray-500",JSXAttribute,className
src\features\reports\pages\InventoryReportPage.tsx,"font-mono text-xs font-semibold text-gray-500",StringLiteral,
src\features\reports\pages\CrmReportPage.tsx,"Hạng thẻ",StringLiteral,
src\features\reports\pages\CrmReportPage.tsx,"bg-indigo-100 text-indigo-800 dark:bg-indigo-900/30 dark:text-indigo-400",StringLiteral,
src\features\reports\pages\CrmReportPage.tsx,"bg-amber-100 text-amber-800 dark:bg-amber-900/30 dark:text-amber-400",StringLiteral,
src\features\reports\pages\FinanceReportPage.tsx,"bg-amber-100 text-amber-800 dark:bg-amber-900/30 dark:text-amber-400",StringLiteral,
src\features\reports\pages\SalesReportPage.tsx,"bg-amber-100 text-amber-800 dark:bg-amber-900/30 dark:text-amber-400",StringLiteral,
src\features\system\pages\BranchManagementPage.tsx,"bg-amber-100 text-amber-800 dark:bg-amber-900/30 dark:text-amber-400",StringLiteral,
src\features\reports\pages\CrmReportPage.tsx,"bg-slate-100 text-slate-800 dark:bg-slate-800 dark:text-slate-300",StringLiteral,
src\features\reports\pages\CrmReportPage.tsx,"bg-gray-100 text-gray-800 dark:bg-gray-800 dark:text-gray-400",StringLiteral,
src\features\system\pages\BannerManagementPage.tsx,"bg-gray-100 text-gray-800 dark:bg-gray-800 dark:text-gray-400",StringLiteral,
src\features\system\pages\NotificationsPage.tsx,"bg-gray-100 text-gray-800 dark:bg-gray-800 dark:text-gray-400",StringLiteral,
src\features\reports\pages\CrmReportPage.tsx,"totalSpent",StringLiteral,
src\features\reports\pages\CrmReportPage.tsx,"lastVisit",StringLiteral,
src\features\reports\pages\CrmReportPage.tsx,"Lần cuối mua hàng",StringLiteral,
src\features\reports\pages\CrmReportPage.tsx,"Báo cáo Khách hàng (CRM)",JSXText,
src\features\reports\pages\CrmReportPage.tsx,"Phân tích hành vi, độ trung thành và phân khúc khách hàng.",JSXText,
